,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,extended_entities
profile_image_url_https,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,https://pbs.twimg.com/profile_images/1260798654056710145/leIPdFXr_normal.jpg,,,,,,False,0,0,False,False,en,False,
profile_banner_url,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,https://pbs.twimg.com/profile_banners/1255022272412172288/1588189568,,,,,,False,0,0,False,False,en,False,
profile_link_color,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,1DA1F2,,,,,,False,0,0,False,False,en,False,
profile_sidebar_border_color,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,C0DEED,,,,,,False,0,0,False,False,en,False,
profile_sidebar_fill_color,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,DDEEF6,,,,,,False,0,0,False,False,en,False,
profile_text_color,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,333333,,,,,,False,0,0,False,False,en,False,
profile_use_background_image,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
has_extended_profile,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
default_profile,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
default_profile_image,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
following,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
follow_request_sent,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
notifications,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
translator_type,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,none,,,,,,False,0,0,False,False,en,False,
withheld_in_countries,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,[],,,,,,False,0,0,False,False,en,False,
hashtags,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,[],,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
symbols,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,[],,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
user_mentions,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,"[{'screen_name': 'JeffreyMatsu', 'name': 'Jeffrey Matsu', 'id': 1301514444908965890, 'id_str': '1301514444908965890', 'indices': [3, 16]}]",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
urls,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,[],,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
iso_language_code,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
result_type,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
id,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,59422968,,,,,1587383680078585856,False,2,0,False,False,en,,
id_str,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,59422968,,,,,1587383680078585856,False,2,0,False,False,en,,
name,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,@CIPFA,,,,,,False,2,0,False,False,en,,
screen_name,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,CIPFA,,,,,,False,2,0,False,False,en,,
location,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,London,,,,,,False,2,0,False,False,en,,
description,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,Chartered Institute of Public Finance & Accountancy,,,,,,False,2,0,False,False,en,,
url,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,https://t.co/RluSueZO9X,,,,,,False,2,0,False,False,en,,
entities,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'url': {'urls': [{'url': 'https://t.co/RluSueZO9X', 'expanded_url': 'http://www.cipfa.org', 'display_url': 'cipfa.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EU5Pd8lIXx', 'expanded_url': 'https://twitter.com/i/web/status/1587383680078585856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,2,0,False,False,en,,
protected,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,2,0,False,False,en,,
followers_count,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,12388,,,,,,False,2,0,False,False,en,,
friends_count,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,829,,,,,,False,2,0,False,False,en,,
listed_count,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,237,,,,,,False,2,0,False,False,en,,
created_at,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,Thu Jul 23 10:40:00 +0000 2009,,,,,Tue Nov 01 09:58:56 +0000 2022,False,2,0,False,False,en,,
favourites_count,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2105,,,,,,False,2,0,False,False,en,,
utc_offset,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
time_zone,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,2,0,False,False,en,,
geo_enabled,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,True,,,,,,False,2,0,False,False,en,,
verified,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,2,0,False,False,en,,
statuses_count,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,15425,,,,,,False,2,0,False,False,en,,
lang,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,en,False,2,0,False,False,en,,
contributors_enabled,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,2,0,False,False,en,,
is_translator,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,2,0,False,False,en,,
is_translation_enabled,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,2,0,False,False,en,,
profile_background_color,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,F0EAF4,,,,,,False,2,0,False,False,en,,
profile_background_image_url,Wed Nov 02 14:00:18 +0000 2022,1587806812539076609,1587806812539076609,RT @JeffreyMatsu: Can blockchain technologies help improve the ways in which we work together towards better social and environmental outco…,False,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,,,,,,False,2,0,False,False,en,,
